zpid,state_code,state_name,address,street,city,zipcode,price,price_formatted,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,open_house_date,is_featured
75443279,VA,Virginia,"1084 South Randolph Road, Randolph, VT 05060",1084 South Randolph Road,Randolph Center,5061,350000,"$350,000 ",3,2,1129,43.92916,-72.592636,Active,SINGLE_FAMILY,102,,https://www.zillow.com/homedetails/1084-S-Randolph-Rd-Randolph-Center-VT-05061/75443279_zpid/,FALSE,,FALSE
75473336,VA,Virginia,"113 Mill Brook Road, Fayston, VT 05673",113 Mill Brook Road,Waitsfield,5673,495000,"$495,000 ",4,2,1728,44.181915,-72.84539,Active,SINGLE_FAMILY,20,523400,https://www.zillow.com/homedetails/113-Mill-Brook-Rd-Waitsfield-VT-05673/75473336_zpid/,FALSE,,FALSE
75466281,VA,Virginia,"12 Cherry Avenue, Montpelier, VT 05602",12 Cherry Avenue,Montpelier,5602,249500,"$249,500 ",3,1,1112,44.255104,-72.576706,Active,SINGLE_FAMILY,26,232100,https://www.zillow.com/homedetails/12-Cherry-Ave-Montpelier-VT-05602/75466281_zpid/,FALSE,,FALSE
460286282,VA,Virginia,"16-18 South Elm Street, St. Albans City, VT 05478",16-18 South Elm Street,Saint Albans,5478,355000,"$355,000 ",4,3,2240,44.81016,-73.0932,Active,MULTI_FAMILY,2,,https://www.zillow.com/homedetails/16-18-S-Elm-St-Saint-Albans-VT-05478/460286282_zpid/,FALSE,,FALSE
331207592,VA,Virginia,"1417 Main Street, Concord, VT 05824",1417 Main Street,Concord,5824,445000,"$445,000 ",9,4,4385,44.439526,-71.87926,Active,SINGLE_FAMILY,57,413100,https://www.zillow.com/homedetails/1417-Main-St-Concord-VT-05824/331207592_zpid/,FALSE,,FALSE
75486630,VA,Virginia,"66 Country Skyline Boulevard, Weathersfield, VT 05089",66 Country Skyline Boulevard,Windsor,5089,139000,"$139,000 ",3,2,1549,43.422024,-72.40507,Active,MANUFACTURED,0,135200,https://www.zillow.com/homedetails/66-Country-Skyline-Blvd-Windsor-VT-05089/75486630_zpid/,TRUE,2026-02-08T09:00:00,FALSE
217736513,VA,Virginia,"1397 Popple Dungeon Road, Chester, VT 05143",1397 Popple Dungeon Road,Chester,5143,399000,"$399,000 ",3,2,1788,43.244675,-72.63126,Active,SINGLE_FAMILY,24,381000,https://www.zillow.com/homedetails/1397-Popple-Dungeon-Rd-Chester-VT-05143/217736513_zpid/,FALSE,,FALSE
63351079,WA,Washington,"1940 5th Street, Bremerton, WA 98337",1940 5th Street,Bremerton,98337,444777,"$444,777 ",4,2,1996,47.566814,-122.64577,Active,SINGLE_FAMILY,2,441600,https://www.zillow.com/homedetails/1940-5th-St-Bremerton-WA-98337/63351079_zpid/,FALSE,,FALSE
460297563,WA,Washington,"235 High Bank Lane, Woodland, WA 98674",235 High Bank Lane,Woodland,98674,899000,"$899,000 ",3,3,2388,45.96773,-122.648445,Active,SINGLE_FAMILY,0,,https://www.zillow.com/homedetails/235-High-Bank-Ln-Woodland-WA-98674/460297563_zpid/,FALSE,,FALSE
460260013,WA,Washington,"3721 NW 378th Street, La Center, WA 98629",3721 NW 378th Street,La Center,98629,1150000,"$1,150,000 ",3,3,3493,45.89493,-122.71026,Active,SINGLE_FAMILY,0,,https://www.zillow.com/homedetails/3721-NW-378th-St-La-Center-WA-98629/460260013_zpid/,FALSE,,FALSE
48842757,WA,Washington,"18725 NE 128th Way, Redmond, WA 98052",18725 NE 128th Way,Redmond,98052,1550000,"$1,550,000 ",4,3,2710,47.715206,-122.090256,Active,SINGLE_FAMILY,3,1506600,https://www.zillow.com/homedetails/18725-NE-128th-Way-Redmond-WA-98052/48842757_zpid/,FALSE,,FALSE
61766978,WA,Washington,"206 Pasco Drive NE, Renton, WA 98059",206 Pasco Drive NE,Renton,98059,1300000,"$1,300,000 ",5,3,2899,47.485126,-122.14052,Active,SINGLE_FAMILY,3,1255300,https://www.zillow.com/homedetails/206-Pasco-Dr-NE-Renton-WA-98059/61766978_zpid/,TRUE,2026-02-08T11:00:00,FALSE
49102824,WA,Washington,"4748 4th Avenue NE, Seattle, WA 98105",4748 4th Avenue NE,Seattle,98105,1165000,"$1,165,000 ",3,2,1609,47.664616,-122.32362,Active,SINGLE_FAMILY,2,1140000,https://www.zillow.com/homedetails/4748-4th-Ave-NE-Seattle-WA-98105/49102824_zpid/,TRUE,2026-02-08T09:00:00,FALSE
48749878,WA,Washington,"2512 Nob Hill Avenue N, Seattle, WA 98109",2512 Nob Hill Avenue N,Seattle,98109,1848000,"$1,848,000 ",4,3,2500,47.64192,-122.35034,Active,SINGLE_FAMILY,2,1776400,https://www.zillow.com/homedetails/2512-Nob-Hill-Ave-N-Seattle-WA-98109/48749878_zpid/,TRUE,2026-02-08T12:00:00,FALSE
38440695,WA,Washington,"7814 129th Drive SE, Snohomish, WA 98290",7814 129th Drive SE,Snohomish,98290,2325000,"$2,325,000 ",4,4,4648,47.926094,-122.0603,Active,SINGLE_FAMILY,3,2220700,https://www.zillow.com/homedetails/7814-129th-Dr-SE-Snohomish-WA-98290/38440695_zpid/,FALSE,,FALSE
23417934,WA,Washington,"12433 Carriage Place SE, Olalla, WA 98359",12433 Carriage Place SE,Olalla,98359,469000,"$469,000 ",3,2,1767,47.435867,-122.60623,Active,MANUFACTURED,2,462600,https://www.zillow.com/homedetails/12433-Carriage-Pl-SE-Olalla-WA-98359/23417934_zpid/,FALSE,,FALSE
23492406,WA,Washington,"6110 N Cambridge Dr, Spokane, WA 99208",6110 N Cambridge Dr,Spokane,99208,425000,"$425,000 ",5,2,1968,47.71411,-117.48426,House for sale,SINGLE_FAMILY,36,422600,https://www.zillow.com/homedetails/6110-N-Cambridge-Dr-Spokane-WA-99208/23492406_zpid/,FALSE,,FALSE
85947180,WA,Washington,"176 Andrea Ln, Richland, WA 99352",176 Andrea Ln,Richland,99352,699000,"$699,000 ",4,4,2888,46.205276,-119.26867,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/176-Andrea-Ln-Richland-WA-99352/85947180_zpid/,TRUE,2026-02-08T10:00:00,FALSE
96671734,WA,Washington,"11501 87th Avenue S, Seattle, WA 98178",11501 87th Avenue S,Seattle,98178,839000,"$839,000 ",4,3,2220,47.500282,-122.22332,Active,SINGLE_FAMILY,2,835300,https://www.zillow.com/homedetails/11501-87th-Ave-S-Seattle-WA-98178/96671734_zpid/,FALSE,,FALSE
82367872,WA,Washington,"5847 66th Avenue SE, Olympia, WA 98513",5847 66th Avenue SE,Lacey,98513,475000,"$475,000 ",3,3,1554,46.988335,-122.80448,Active,SINGLE_FAMILY,4,474000,https://www.zillow.com/homedetails/5847-66th-Ave-SE-Lacey-WA-98513/82367872_zpid/,FALSE,,FALSE
67039550,WA,Washington,"248 Shipview Rd, Kalama, WA 98625",248 Shipview Rd,Kalama,98625,369900,"$369,900 ",3,3,2476,45.989643,-122.779144,Active,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/248-Shipview-Rd-Kalama-WA-98625/67039550_zpid/,FALSE,,FALSE
58232270,WA,Washington,"3420 SE 171st Street, Vancouver, WA 98683",3420 SE 171st Street,Vancouver,98683,815000,"$815,000 ",5,3,2514,45.595543,-122.49691,Active,SINGLE_FAMILY,2,793800,https://www.zillow.com/homedetails/3420-SE-171st-Ave-Vancouver-WA-98683/58232270_zpid/,FALSE,,FALSE
23316872,WA,Washington,"12406 NW 46th Ave, Vancouver, WA 98685",12406 NW 46th Ave,Vancouver,98685,835000,"$835,000 ",4,2,2614,45.71102,-122.71827,Active,SINGLE_FAMILY,3,840300,https://www.zillow.com/homedetails/12406-NW-46th-Ave-Vancouver-WA-98685/23316872_zpid/,TRUE,2026-02-08T12:00:00,FALSE
23393782,WA,Washington,"10415 SE Southworth Drive, Port Orchard, WA 98366",10415 SE Southworth Drive,Pt Orchard,98366,550000,"$550,000 ",3,3,2619,47.51262,-122.51301,Active,SINGLE_FAMILY,4,556800,https://www.zillow.com/homedetails/10415-SE-Southworth-Dr-Pt-Orchard-WA-98366/23393782_zpid/,FALSE,,FALSE
49345108,WA,Washington,"1707 Firgrove Place NW, Gig Harbor, WA 98335",1707 Firgrove Place NW,Gig Harbor,98335,750000,"$750,000 ",6,4,2646,47.298687,-122.56141,Active,SINGLE_FAMILY,4,735500,https://www.zillow.com/homedetails/1707-Firgrove-Pl-NW-Gig-Harbor-WA-98335/49345108_zpid/,FALSE,,FALSE
460321263,WA,Washington,"5401 Carpenter Road SE, Olympia, WA 98513",5401 Carpenter Road SE,Olympia,98513,530000,"$530,000 ",3,2,1663,46.999428,-122.7814,Active,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/5401-Carpenter-Rd-SE-Olympia-WA-98513/460321263_zpid/,FALSE,,FALSE
23592495,WA,Washington,"23127 E Maxwell Ave, Liberty Lake, WA 99019",23127 E Maxwell Ave,Liberty Lake,99019,460000,"$460,000 ",3,2,1912,47.669388,-117.09393,House for sale,SINGLE_FAMILY,3,453500,https://www.zillow.com/homedetails/23127-E-Maxwell-Ave-Liberty-Lake-WA-99019/23592495_zpid/,FALSE,,FALSE
38525776,WA,Washington,"628 Roberts Street, Monroe, WA 98272",628 Roberts Street,Monroe,98272,599999,"$599,999 ",3,3,1712,47.85156,-121.97809,Active,SINGLE_FAMILY,2,598400,https://www.zillow.com/homedetails/628-Roberts-St-Monroe-WA-98272/38525776_zpid/,FALSE,,FALSE
63049038,WA,Washington,"7633 Countrywood Drive SE, Olympia, WA 98501",7633 Countrywood Drive SE,Olympia,98501,995000,"$995,000 ",4,4,4038,46.978477,-122.81926,Active,SINGLE_FAMILY,8,971900,https://www.zillow.com/homedetails/7633-Countrywood-Dr-SE-Olympia-WA-98501/63049038_zpid/,FALSE,,FALSE
72068719,WA,Washington,"6811 37th Place NE, Marysville, WA 98270",6811 37th Place NE,Marysville,98270,727140,"$727,140 ",4,3,2630,48.030544,-122.13914,Active,SINGLE_FAMILY,9,720600,https://www.zillow.com/homedetails/6811-37th-Pl-NE-Marysville-WA-98270/72068719_zpid/,FALSE,,FALSE
115850863,WA,Washington,"272434 Highway 101, Sequim, WA 98382",272434 Highway 101,Sequim,98382,699000,"$699,000 ",2,2,2296,48.03763,-122.98382,House for sale,SINGLE_FAMILY,4,681300,https://www.zillow.com/homedetails/272434-Highway-101-Sequim-WA-98382/115850863_zpid/,FALSE,,FALSE
48747628,WA,Washington,"16109 Kelly Road NE, Duvall, WA 98019",16109 Kelly Road NE,Duvall,98019,949000,"$949,000 ",3,4,2471,47.742027,-121.90706,Active,SINGLE_FAMILY,2,927000,https://www.zillow.com/homedetails/16109-Kelly-Rd-NE-Duvall-WA-98019/48747628_zpid/,FALSE,,FALSE
232192876,WA,Washington,"27858 Y Lane, Ocean Park, WA 98640",27858 Y Lane,Ocean Park,98640,389000,"$389,000 ",1,1,920,46.503967,-124.03901,Active,SINGLE_FAMILY,8,380300,https://www.zillow.com/homedetails/27858-Y-Ln-Ocean-Park-WA-98640/232192876_zpid/,FALSE,,FALSE
23419865,WA,Washington,"1212 Pottery Avenue, Port Orchard, WA 98366",1212 Pottery Avenue,Pt Orchard,98366,443700,"$443,700 ",3,3,2392,47.53037,-122.653,Active,SINGLE_FAMILY,2,440100,https://www.zillow.com/homedetails/1212-Pottery-Ave-Pt-Orchard-WA-98366/23419865_zpid/,FALSE,,FALSE
23559116,WA,Washington,"1118 E Barley Brae Ct, Spokane, WA 99208",1118 E Barley Brae Ct,Spokane,99208,669950,"$669,950 ",5,3,2936,47.805893,-117.39105,House for sale,SINGLE_FAMILY,3,659500,https://www.zillow.com/homedetails/1118-E-Barley-Brae-Ct-Spokane-WA-99208/23559116_zpid/,FALSE,,FALSE
38449253,WA,Washington,"11120 180th Street SE, Snohomish, WA 98296",11120 180th Street SE,Snohomish,98296,1200000,"$1,200,000 ",3,3,2454,47.83272,-122.08193,Active,SINGLE_FAMILY,2,1160100,https://www.zillow.com/homedetails/11120-180th-St-SE-Snohomish-WA-98296/38449253_zpid/,FALSE,,FALSE
38488370,WA,Washington,"20224 11th Drive SE, Bothell, WA 98012",20224 11th Drive SE,Bothell,98012,690000,"$690,000 ",3,2,1392,47.814278,-122.21728,Active,SINGLE_FAMILY,2,672000,https://www.zillow.com/homedetails/20224-11th-Dr-SE-Bothell-WA-98012/38488370_zpid/,FALSE,,FALSE
23692666,WA,Washington,"622 Pickens Rd, Yakima, WA 98908",622 Pickens Rd,Yakima,98908,450000,"$450,000 ",3,3,2312,46.591385,-120.59835,House for sale,SINGLE_FAMILY,4,451300,https://www.zillow.com/homedetails/622-Pickens-Rd-Yakima-WA-98908/23692666_zpid/,FALSE,,FALSE
48847699,WA,Washington,"414 NE 42nd Street, Seattle, WA 98105",414 NE 42nd Street,Seattle,98105,699000,"$699,000 ",4,2,1610,47.65783,-122.323296,Active,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/414-NE-42nd-St-Seattle-WA-98105/48847699_zpid/,FALSE,,FALSE
38475727,WA,Washington,"7411 Hermosa Beach Road, Tulalip, WA 98271",7411 Hermosa Beach Road,Marysville,98271,175000,"$175,000 ",2,1,704,48.06312,-122.29345,Active,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/7411-Hermosa-Beach-Rd-Marysville-WA-98271/38475727_zpid/,FALSE,,FALSE
23238881,WA,Washington,"4601 Willamette Dr, Vancouver, WA 98661",4601 Willamette Dr,Vancouver,98661,750000,"$750,000 ",4,2,2580,45.62781,-122.62201,Active,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/4601-Willamette-Dr-Vancouver-WA-98661/23238881_zpid/,FALSE,,FALSE
38527414,WA,Washington,"10610 Oak Road, Lake Stevens, WA 98258",10610 Oak Road,Lake Stevens,98258,579000,"$579,000 ",3,3,2310,48.024796,-122.08837,Active,SINGLE_FAMILY,3,573000,https://www.zillow.com/homedetails/10610-Oak-Rd-Lake-Stevens-WA-98258/38527414_zpid/,FALSE,,FALSE
23503023,WA,Washington,"2106 E 63rd Ave, Spokane, WA 99223",2106 E 63rd Ave,Spokane,99223,399900,"$399,900 ",4,3,2796,47.596634,-117.37838,House for sale,SINGLE_FAMILY,122,,https://www.zillow.com/homedetails/2106-E-63rd-Ave-Spokane-WA-99223/23503023_zpid/,FALSE,,FALSE
337456689,WA,Washington,"604 NW 25th way, Battle Ground, WA 98604",604 NW 25th way,Battle Ground,98604,675000,"$675,000 ",4,2,2001,45.79926,-122.54345,Active,SINGLE_FAMILY,3,672500,https://www.zillow.com/homedetails/604-NW-25th-Way-Battle-Ground-WA-98604/337456689_zpid/,FALSE,,FALSE
23286887,WA,Washington,"9605 NE 4th St, Vancouver, WA 98664",9605 NE 4th St,Vancouver,98664,324000,"$324,000 ",3,2,1077,45.62324,-122.57387,Active,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/9605-NE-4th-St-Vancouver-WA-98664/23286887_zpid/,FALSE,,FALSE
48799233,WA,Washington,"5006 37th Avenue NE, Seattle, WA 98105",5006 37th Avenue NE,Seattle,98105,850000,"$850,000 ",2,2,1740,47.66513,-122.28762,Active,SINGLE_FAMILY,2,825200,https://www.zillow.com/homedetails/5006-37th-Ave-NE-Seattle-WA-98105/48799233_zpid/,TRUE,2026-02-08T11:00:00,FALSE
48726296,WA,Washington,"2557 Perkins Lane W, Seattle, WA 98199",2557 Perkins Lane W,Seattle,98199,1899000,"$1,899,000 ",5,4,3010,47.642044,-122.41604,Active,SINGLE_FAMILY,2,1840100,https://www.zillow.com/homedetails/2557-Perkins-Ln-W-Seattle-WA-98199/48726296_zpid/,TRUE,2026-02-08T11:00:00,FALSE
23619340,WA,Washington,"2414 Elm Street, Bellingham, WA 98225",2414 Elm Street,Bellingham,98225,538000,"$538,000 ",3,2,1400,48.762444,-122.48806,Active,SINGLE_FAMILY,2,556200,https://www.zillow.com/homedetails/2414-Elm-St-Bellingham-WA-98225/23619340_zpid/,TRUE,2026-02-08T12:00:00,FALSE
38468877,WA,Washington,"18808 48th Street NE, Snohomish, WA 98290",18808 48th Street NE,Snohomish,98290,206000,"$206,000 ",2,1,840,48.038364,-121.97858,Active,MANUFACTURED,3,,https://www.zillow.com/homedetails/18808-48th-St-NE-Snohomish-WA-98290/38468877_zpid/,FALSE,,FALSE
205018484,WA,Washington,"477 Heritage Hills Dr, Richland, WA 99352",477 Heritage Hills Dr,Richland,99352,730000,"$730,000 ",4,2,2678,46.24518,-119.28073,House for sale,SINGLE_FAMILY,5,727200,https://www.zillow.com/homedetails/477-Heritage-Hills-Dr-Richland-WA-99352/205018484_zpid/,FALSE,,FALSE
49269438,WA,Washington,"824 S State Street, Tacoma, WA 98405",824 S State Street,Tacoma,98405,430000,"$430,000 ",3,2,1217,47.252857,-122.46603,Active,SINGLE_FAMILY,3,430200,https://www.zillow.com/homedetails/824-S-State-St-Tacoma-WA-98405/49269438_zpid/,FALSE,,FALSE
38510880,WA,Washington,"8615 194th Place SW, Edmonds, WA 98026",8615 194th Place SW,Edmonds,98026,849950,"$849,950 ",5,3,1998,47.82281,-122.35071,Active,SINGLE_FAMILY,3,833400,https://www.zillow.com/homedetails/8615-194th-Pl-SW-Edmonds-WA-98026/38510880_zpid/,TRUE,2026-02-08T12:30:00,FALSE
48747794,WA,Washington,"18422 189th Avenue NE, Woodinville, WA 98077",18422 189th Avenue NE,Woodinville,98077,1150000,"$1,150,000 ",4,3,2190,47.761723,-122.08532,Active,SINGLE_FAMILY,2,1121400,https://www.zillow.com/homedetails/18422-189th-Ave-NE-Woodinville-WA-98077/48747794_zpid/,FALSE,,FALSE
65376897,WA,Washington,"35902 NE 247th Avenue, Yacolt, WA 98675",35902 NE 247th Avenue,Yacolt,98675,565000,"$565,000 ",3,2,1782,45.88169,-122.41998,Active,MANUFACTURED,2,560200,https://www.zillow.com/homedetails/35902-NE-247th-Ave-Yacolt-WA-98675/65376897_zpid/,FALSE,,FALSE
38471331,WA,Washington,"610 Logan Road, Lynnwood, WA 98036",610 Logan Road,Lynnwood,98036,1150000,"$1,150,000 ",4,3,2200,47.809277,-122.2412,Active,SINGLE_FAMILY,3,1110700,https://www.zillow.com/homedetails/610-Logan-Rd-Lynnwood-WA-98036/38471331_zpid/,TRUE,2026-02-08T10:00:00,FALSE
38551072,WA,Washington,"5705 150th Place SW, Edmonds, WA 98026",5705 150th Place SW,Edmonds,98026,845000,"$845,000 ",3,2,2071,47.86245,-122.31071,Active,SINGLE_FAMILY,2,829900,https://www.zillow.com/homedetails/5705-150th-Pl-SW-Edmonds-WA-98026/38551072_zpid/,TRUE,2026-02-08T11:00:00,FALSE
23248970,WA,Washington,"715 NE 22nd Ave, Camas, WA 98607",715 NE 22nd Ave,Camas,98607,625000,"$625,000 ",4,3,2398,45.59529,-122.403946,Active,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/715-NE-22nd-Ave-Camas-WA-98607/23248970_zpid/,FALSE,,FALSE
49069054,WA,Washington,"1654 152nd Avenue SE, Bellevue, WA 98007",1654 152nd Avenue SE,Bellevue,98007,3398000,"$3,398,000 ",5,5,4355,47.594715,-122.13691,Active,SINGLE_FAMILY,2,3274400,https://www.zillow.com/homedetails/1654-152nd-Ave-SE-Bellevue-WA-98007/49069054_zpid/,TRUE,2026-02-08T12:00:00,FALSE
455353390,WA,Washington,"(undisclosed Address), Seattle, WA 98112",(undisclosed Address),Seattle,98112,75000000,"$75,000,000 ",5,12,11786,,,Active,SINGLE_FAMILY,197,,https://www.zillow.com/homedetails/Seattle-WA-98112/455353390_zpid/,FALSE,,FALSE
38559887,WA,Washington,"16518 26th Avenue SE, Bothell, WA 98012",16518 26th Avenue SE,Bothell,98012,650000,"$650,000 ",3,2,1104,47.848057,-122.19854,Active,SINGLE_FAMILY,2,636900,https://www.zillow.com/homedetails/16518-26th-Ave-SE-Bothell-WA-98012/38559887_zpid/,TRUE,2026-02-08T11:00:00,FALSE
456691469,WA,Washington,"10717 2nd Avenue NW, Seattle, WA 98177",10717 2nd Avenue NW,Seattle,98177,725000,"$725,000 ",4,5,2172,47.707535,-122.36005,Active,SINGLE_FAMILY,16,723600,https://www.zillow.com/homedetails/10717-2nd-Ave-NW-Seattle-WA-98177/456691469_zpid/,FALSE,,FALSE
49324849,WA,Washington,"4814 S Fife, Tacoma, WA 98409",4814 S Fife,Tacoma,98409,399000,"$399,000 ",2,2,1282,47.21318,-122.471436,Active,SINGLE_FAMILY,3,398400,https://www.zillow.com/homedetails/4814-S-Fife-St-Tacoma-WA-98409/49324849_zpid/,FALSE,,FALSE
23584719,WA,Washington,"4228 S Driftwood Dr, Spokane, WA 99206",4228 S Driftwood Dr,Spokane,99206,525000,"$525,000 ",3,4,2700,47.617134,-117.2712,House for sale,SINGLE_FAMILY,2,526200,https://www.zillow.com/homedetails/4228-S-Driftwood-Dr-Spokane-WA-99206/23584719_zpid/,FALSE,,FALSE
23421979,WA,Washington,"3109 Harris Road SE, Port Orchard, WA 98366",3109 Harris Road SE,Pt Orchard,98366,275000,"$275,000 ",2,1,1032,47.520786,-122.62291,Active,SINGLE_FAMILY,2,269400,https://www.zillow.com/homedetails/3109-Harris-Rd-SE-Pt-Orchard-WA-98366/23421979_zpid/,FALSE,,FALSE
189588843,WA,Washington,"1209 NE 152nd Ave, Vancouver, WA 98684",1209 NE 152nd Ave,Vancouver,98684,1010000,"$1,010,000 ",3,3,2833,45.63097,-122.51671,Active,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/1209-NE-152nd-Ave-Vancouver-WA-98684/189588843_zpid/,FALSE,,FALSE
48821967,WA,Washington,"3202 49th Avenue SW, Seattle, WA 98116",3202 49th Avenue SW,Seattle,98116,900000,"$900,000 ",3,2,1920,47.57554,-122.39429,Active,SINGLE_FAMILY,2,897800,https://www.zillow.com/homedetails/3202-49th-Ave-SW-Seattle-WA-98116/48821967_zpid/,TRUE,2026-02-08T11:00:00,FALSE
23330658,WA,Washington,"35706 NW 14th Ave, La Center, WA 98629",35706 NW 14th Ave,La Center,98629,675000,"$675,000 ",2,2,2362,45.879387,-122.686035,Active,SINGLE_FAMILY,136,,https://www.zillow.com/homedetails/35706-NW-14th-Ave-La-Center-WA-98629/23330658_zpid/,FALSE,,FALSE
49372140,WA,Washington,"5014 21st Avenue SE, Lacey, WA 98503",5014 21st Avenue SE,Lacey,98503,560000,"$560,000 ",5,3,2216,47.0285,-122.81639,Active,SINGLE_FAMILY,2,557400,https://www.zillow.com/homedetails/5014-21st-Ave-SE-Lacey-WA-98503/49372140_zpid/,FALSE,,FALSE
48907648,WA,Washington,"5409 NE 54th Street, Seattle, WA 98105",5409 NE 54th Street,Seattle,98105,1800000,"$1,800,000 ",3,4,1900,47.66734,-122.26998,Active,SINGLE_FAMILY,4,1754100,https://www.zillow.com/homedetails/5409-NE-54th-St-Seattle-WA-98105/48907648_zpid/,TRUE,2026-02-08T10:00:00,FALSE
23621295,WA,Washington,"1693 Pebble Beach Trail, Bellingham, WA 98226",1693 Pebble Beach Trail,Bellingham,98226,675000,"$675,000 ",2,1,1010,48.790657,-122.39935,Active,SINGLE_FAMILY,9,670700,https://www.zillow.com/homedetails/1693-Pebble-Beach-Trl-Bellingham-WA-98226/23621295_zpid/,TRUE,2026-02-08T10:00:00,FALSE
246690243,WA,Washington,"602 NE 149th Way, Vancouver, WA 98685",602 NE 149th Way,Vancouver,98685,769000,"$769,000 ",5,3,2925,45.729668,-122.665215,Active,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/602-NE-149th-Way-Vancouver-WA-98685/246690243_zpid/,TRUE,2026-02-08T11:00:00,FALSE
91567202,WA,Washington,"315 W Fourth Street, Prescott, WA 99348",315 W Fourth Street,Prescott,99348,379000,"$379,000 ",3,2,1442,46.302536,-118.317825,Active,SINGLE_FAMILY,8,376700,https://www.zillow.com/homedetails/315-W-4th-St-Prescott-WA-99348/91567202_zpid/,FALSE,,FALSE
67072118,WA,Washington,"17708 11th Place W, Lynnwood, WA 98037",17708 11th Place W,Lynnwood,98037,889950,"$889,950 ",4,3,1936,47.837402,-122.248505,Active,SINGLE_FAMILY,2,872700,https://www.zillow.com/homedetails/17708-11th-Pl-W-Lynnwood-WA-98037/67072118_zpid/,FALSE,,FALSE
49278572,WA,Washington,"2321 Vista View Drive, Tacoma, WA 98406",2321 Vista View Drive,Tacoma,98406,599000,"$599,000 ",3,3,1610,47.270317,-122.533745,Active,SINGLE_FAMILY,2,586900,https://www.zillow.com/homedetails/2321-Vista-View-Dr-Tacoma-WA-98406/49278572_zpid/,TRUE,2026-02-08T00:00:00,FALSE
38617535,WA,Washington,"1585 NE Park View Drive, Bainbridge Island, WA 98110",1585 NE Park View Drive,Bainbridge Island,98110,1395000,"$1,395,000 ",4,4,2740,47.577396,-122.51943,Active,SINGLE_FAMILY,3,1360000,https://www.zillow.com/homedetails/1585-NE-Park-View-Dr-Bainbridge-Island-WA-98110/38617535_zpid/,TRUE,2026-02-08T11:00:00,FALSE
48758640,WA,Washington,"17408 NE 139th Place, Redmond, WA 98052",17408 NE 139th Place,Redmond,98052,1400000,"$1,400,000 ",4,3,2050,47.726353,-122.107605,Active,SINGLE_FAMILY,3,1352500,https://www.zillow.com/homedetails/17408-NE-139th-Pl-Redmond-WA-98052/48758640_zpid/,FALSE,,FALSE
121904909,WA,Washington,"17291 N Wenas Rd, Selah, WA 98942",17291 N Wenas Rd,Selah,98942,350000,"$350,000 ",4,1,1355,46.82971,-120.697914,House for sale,SINGLE_FAMILY,2,346800,https://www.zillow.com/homedetails/17291-N-Wenas-Rd-Selah-WA-98942/121904909_zpid/,FALSE,,FALSE
